test_launch_id,recruitment_step_id,candidate_id,sent_at,valid_until,token,started_test,status,test_version_id,score_result,counter,ip,user_agent,finished_at,demo,selected,last_action,distance,cod_pendencia_vagas,data_pendencia_vagas,reliability_score,reliability_color,reused,cod_vaga_vagas,time_used,favorite,hit_percentage,failed_send_error,candidate_results_token,candidate_results_token_created_at,can_answer_test_again,self_evaluation,custom_time,recruitment_candidate_average_id,random_test_questions,position,score_redaction,candidate_id,recruitment_step_id
136676,7713,6914,2017-11-04 09:20:10.000000,2018-12-31 23:59:59.000000,7fFi9eLfboEfZblxkGOAlFK6ftXw7i,2017-11-04 09:21:16.000000,4,1895,7,1,192.168.11.181,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.75 Safari/537.36",2017-11-04 09:41:21.000000,false,,2017-11-04 09:41:21.000000,,86664939,2017-11-03 12:15:03.000000,206,red,false,1575281,1206,false,20,,,,false,false,0,194226,,748,,6914,7713
253776,7713,126917,2018-06-21 18:40:28.000000,2018-12-31 23:59:59.000000,EtrLXkaozKeDpG88g9of9O3M0TS3Vv,2018-06-23 20:14:16.000000,4,1898,7,1,192.168.1.248,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",2018-06-23 20:32:54.000000,false,,2018-06-23 20:32:54.000000,,,,0,green,false,,1117,false,20,,,,false,false,0,198758,,804,,126917,7713
227472,7713,51778,2018-06-18 22:28:08.000000,2018-06-25 00:00:00.000000,x727LFGp7ugxkjG0xlq8lDhrUijCoJ,2018-06-19 00:58:20.000000,4,2046,4,1,192.168.1.248,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",2018-06-19 01:16:43.000000,false,,2018-06-19 01:16:43.000000,,96178161,2018-06-18 16:44:52.000000,89.142857142857,yellow,false,1710112,1135,false,15,,,,false,false,0,194837,,984,,51778,7713
233496,7713,121531,2018-06-19 16:27:02.000000,2018-12-31 23:59:59.000000,goOqNxHqdrTeBIMJfvloroySX2CfWv,,4,1895,0,,,,,false,,,,96174968,2018-06-19 11:14:54.000000,,,false,1710112,0,false,,,,,false,false,0,197356,,1156,,121531,7713
275303,7713,121531,2018-06-23 04:47:52.000000,2018-06-25 23:59:59.000000,APK4YIIOczez4OZvfPlf5RQpfddmjj,,4,1898,0,,192.168.1.248,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",,false,,,,,,,,false,,0,false,,,,,false,false,0,197356,,1157,,121531,7713
253009,7713,121779,2018-06-21 18:40:01.000000,2018-12-31 23:59:59.000000,PCzChmsu4m4nZi9EkRSGjzaszu6A4J,,4,1898,0,,,,,false,,,,,,,,false,,0,false,,,,,false,false,0,197404,,1179,,121779,7713
253896,7713,123788,2018-06-21 18:40:37.000000,2018-12-31 23:59:59.000000,e1jiREu4fMFesQSsIJGqP9JwvJWiO0,,4,1898,0,,,,,false,,,,,,,,false,,0,false,,,,,false,false,0,197672,,1320,,123788,7713
255013,7713,127974,2018-06-21 18:41:26.000000,2018-12-31 23:59:59.000000,btjMPiDbikvhp5tt3EadXASRQXxqzz,,4,1898,0,,,,,false,,,,,,,,false,,0,false,,,,,false,false,0,199812,,1370,,127974,7713
257701,7713,127954,2018-06-21 18:59:58.000000,2018-12-31 23:59:59.000000,0glj1PFNhmYLRjowwHsuitxyZTH4ZQ,,4,2046,0,,,,,false,,,,,,,,false,,0,false,,,,,false,false,0,199792,,1476,,127954,7713
255476,7713,126057,2018-06-21 18:58:29.000000,2018-12-31 23:59:59.000000,hAoqXSXOZjNynay2zJSuwYWyvdmyFS,,4,2046,0,,192.168.1.248,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:60.0) Gecko/20100101 Firefox/60.0,,false,,,,,,,,false,,0,false,,,,,false,false,0,197897,,1562,,126057,7713
278886,7713,126077,2018-06-23 04:57:46.000000,2018-06-25 23:59:59.000000,v6yHV1lr1P3gzazFeOyrQtTWjhSkqk,,4,1895,0,,,,,false,,,,,,,,false,,0,false,,,,,false,false,0,197917,,1596,,126077,7713
255503,7713,126078,2018-06-21 18:58:29.000000,2018-12-31 23:59:59.000000,ZR1TK81qIWY8TJID2X6PImDiv7Br9B,,4,2046,0,,192.168.1.248,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",,false,,,,,,,,false,,0,false,,,,,false,false,0,197918,,1598,,126078,7713
255581,7713,126146,2018-06-21 18:58:31.000000,2018-12-31 23:59:59.000000,03IA8Tx2Xmlo1EsSGMN34LuLwJLLyF,,4,2046,0,,,,,false,,,,,,,,false,,0,false,,,,,false,false,0,197986,,1694,,126146,7713
254952,7713,127920,2018-06-21 18:41:18.000000,2018-12-31 23:59:59.000000,UjGkS8FhxgYBoDUCJtc9XhpuerR96u,,4,1898,0,,,,,false,,,,,,,,false,,0,false,,,,,false,false,0,199758,,1711,,127920,7713
255604,7713,126167,2018-06-21 18:58:31.000000,2018-12-31 23:59:59.000000,c9mozUZCsWYS5gtsudirmVY9VItjXx,,4,2046,0,,,,,false,,,,,,,,false,,0,false,,,,,false,false,0,198008,,1724,,126167,7713
255711,7713,126262,2018-06-21 18:58:39.000000,2018-12-31 23:59:59.000000,18Yxd90JQLjqOYkco1DIMmbK66b4ja,,4,2046,0,,192.168.1.248,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",,false,,,,,,,,false,,0,false,,,,,false,false,0,198102,,1845,,126262,7713
253000,7713,126265,2018-06-21 18:40:01.000000,2018-12-31 23:59:59.000000,KVqylWiPDLFMAfvmCzN2cDUcQCz0kn,,4,1898,0,,,,,false,,,,,,,,false,,0,false,,,,,false,false,0,198105,,1847,,126265,7713
253004,7713,126268,2018-06-21 18:40:01.000000,2018-12-31 23:59:59.000000,z3co71O8eKGO9biL5XB5HCsSSo2vxG,,4,1898,0,,,,,false,,,,,,,,false,,0,false,,,,,false,false,0,198108,,1852,,126268,7713
253051,7713,126305,2018-06-21 18:40:02.000000,2018-12-31 23:59:59.000000,cMqAr2Vv5hUF6XbKqjpTkld6hNU9gv,,4,1898,0,,,,,false,,,,,,,,false,,0,false,,,,,false,false,0,198145,,1899,,126305,7713
255766,7713,126308,2018-06-21 18:58:41.000000,2018-12-31 23:59:59.000000,aq627XSXebVFqIttwX7kQinGt9GSyy,,4,2046,0,,,,,false,,,,,,,,false,,0,false,,,,,false,false,0,198148,,1903,,126308,7713
255783,7713,126320,2018-06-21 18:58:41.000000,2018-12-31 23:59:59.000000,3GUWfFhFxMXmU9bmAqfjqvy46AblF6,,4,2046,0,,,,,false,,,,,,,,false,,0,false,,,,,false,false,0,198160,,1913,,126320,7713
253074,7713,126322,2018-06-21 18:40:02.000000,2018-12-31 23:59:59.000000,Gx74IXlGy800hgBDd67Jog9dfvdjPL,,4,1898,0,,,,,false,,,,,,,,false,,0,false,,,,,false,false,0,198162,,1916,,126322,7713
255811,7713,126343,2018-06-21 18:58:42.000000,2018-12-31 23:59:59.000000,64rmrJk0BntSFkdhUZEIAa2NFM67BR,,4,2046,0,,,,,false,,,,,,,,false,,0,false,,,,,false,false,0,198183,,1935,,126343,7713
253159,7713,126390,2018-06-21 18:40:04.000000,2018-12-31 23:59:59.000000,5vzolgqWl3ttPHnroy2WSfvMFQL0Ez,,4,1898,0,,,,,false,,,,,,,,false,,0,false,,,,,false,false,0,198230,,1993,,126390,7713
255915,7713,126430,2018-06-21 18:58:44.000000,2018-12-31 23:59:59.000000,hBik97nxbiTu851aBZLfrelAZYzHDG,,4,2046,0,,,,,false,,,,,,,,false,,0,false,,,,,false,false,0,198270,,2044,,126430,7713
255930,7713,126442,2018-06-21 18:58:51.000000,2018-12-31 23:59:59.000000,zk4RZjz9cv47QgFouCSEAwLs93nLQr,,4,2046,0,,,,,false,,,,,,,,false,,0,false,,,,,false,false,0,198282,,2059,,126442,7713
257615,7713,127883,2018-06-21 18:59:56.000000,2018-12-31 23:59:59.000000,II56l0IpYrJSdpf293cQvzLmsFIvSu,,4,2046,0,,,,,false,,,,,,,,false,,0,false,,,,,false,false,0,199721,,2101,,127883,7713
254905,7713,127883,2018-06-21 18:41:17.000000,2018-12-31 23:59:59.000000,xUU4MRp4rSahIWxBqki4uaBwUEEvGw,,4,1898,0,,,,,false,,,,,,,,false,,0,false,,,,,false,false,0,199721,,2103,,127883,7713
255991,7713,126498,2018-06-21 18:58:52.000000,2018-12-31 23:59:59.000000,4GrKGSFnjIjuVfnDfZVo2jfBwIeqoj,,4,2046,0,,,,,false,,,,,,,,false,,0,false,,,,,false,false,0,198338,,2134,,126498,7713
254871,7713,127850,2018-06-21 18:41:17.000000,2018-12-31 23:59:59.000000,zCVdSTlEfjGSmKvxtZe08Z0REdqF78,,4,1898,0,,,,,false,,,,,,,,false,,0,false,,,,,false,false,0,199688,,2310,,127850,7713
256275,7713,126743,2018-06-21 18:59:04.000000,2018-12-31 23:59:59.000000,q1aYRi9zSjLTEuGbZsFGJr9i3sh9Ww,,4,2046,0,,,,,false,,,,,,,,false,,0,false,,,,,false,false,0,198583,,2457,,126743,7713
253571,7713,126745,2018-06-21 18:40:24.000000,2018-12-31 23:59:59.000000,J8ibI7ixTeEIV4vPL3Ybd5B6xT1oS8,,4,1898,0,,192.168.1.15,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",,false,,,,,,,,false,,0,false,,,,,false,false,0,198585,,2461,,126745,7713
253612,7713,126781,2018-06-21 18:40:25.000000,2018-12-31 23:59:59.000000,KaQUhKHcIFckOsdxcg9R62p36yzH8C,,4,1898,0,,192.168.1.248,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",,false,,,,,,,,false,,0,false,,,,,false,false,0,198621,,2516,,126781,7713
256321,7713,126784,2018-06-21 18:59:05.000000,2018-12-31 23:59:59.000000,3DyE7b7TJKk71ExC4R7xQWZpw7SgPV,,4,2046,0,,,,,false,,,,,,,,false,,0,false,,,,,false,false,0,198624,,2523,,126784,7713
256385,7713,126841,2018-06-21 18:59:06.000000,2018-12-31 23:59:59.000000,VnnztyBgSxx71dTF8EbsqiIAycGQZo,,4,2046,0,,,,,false,,,,,,,,false,,0,false,,,,,false,false,0,198681,,2602,,126841,7713
253679,7713,126841,2018-06-21 18:40:26.000000,2018-12-31 23:59:59.000000,aYAy6ItlQp9D4eKnJ3aldNw3NaVh3e,,4,1898,0,,,,,false,,,,,,,,false,,0,false,,,,,false,false,0,198681,,2603,,126841,7713
256407,7713,126857,2018-06-21 18:59:07.000000,2018-12-31 23:59:59.000000,Lnc5YisnhUEAhoRRdza509ufO9BYPr,,4,2046,0,,,,,false,,,,,,,,false,,0,false,,,,,false,false,0,198697,,2626,,126857,7713
253702,7713,126858,2018-06-21 18:40:27.000000,2018-12-31 23:59:59.000000,w2h0zTZ7B11byKgGVgqBgiUEoJJTN1,,4,1898,0,,10.255.0.2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",,false,,,,,,,,false,,0,false,,,,,false,false,0,198698,,2629,,126858,7713
253703,7713,126859,2018-06-21 18:40:27.000000,2018-12-31 23:59:59.000000,bdZI2jTNmr2TVl6efY23lVZf9c0dti,,4,1898,0,,192.168.1.248,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",,false,,,,,,,,false,,0,false,,,,,false,false,0,198699,,2631,,126859,7713
253708,7713,126864,2018-06-21 18:40:27.000000,2018-12-31 23:59:59.000000,1j55aFPMIxagjfYeggX0EIn4wo9zKO,,4,1898,0,,,,,false,,,,,,,,false,,0,false,,,,,false,false,0,198704,,2639,,126864,7713
253805,7713,126944,2018-06-21 18:40:29.000000,2018-12-31 23:59:59.000000,5hNEIytl1aCyJYCliR684qB4POmmK1,,4,1898,0,,192.168.1.248,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",,false,,,,,,,,false,,0,false,,,,,false,false,0,198785,,2740,,126944,7713
256527,7713,126958,2018-06-21 18:59:16.000000,2018-12-31 23:59:59.000000,YKphhBJddxLUtayZ26p7lF1Hhn54H3,,4,2046,0,,,,,false,,,,,,,,false,,0,false,,,,,false,false,0,198799,,2762,,126958,7713
277935,7713,127038,2018-06-23 04:57:06.000000,2018-06-25 23:59:59.000000,0P48E9kLkeMyTJ8XmtC5aSvBRv2kLE,,4,1895,0,,192.168.1.248,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36",,false,,,,,,,,false,,0,false,,,,,false,false,0,198878,,2869,,127038,7713
256652,7713,127063,2018-06-21 18:59:18.000000,2018-12-31 23:59:59.000000,H4uRrOdP7lJdzjpWrXiQpupxuwptOK,,4,2046,0,,,,,false,,,,,,,,false,,0,false,,,,,false,false,0,198902,,2903,,127063,7713
256669,7713,127074,2018-06-21 18:59:18.000000,2018-12-31 23:59:59.000000,NiuVZcL90D0TiXOQPcYZIzfDXZuQ5a,,4,2046,0,,,,,false,,,,,,,,false,,0,false,,,,,false,false,0,198913,,2918,,127074,7713
256714,7713,127114,2018-06-21 18:59:19.000000,2018-12-31 23:59:59.000000,md6faMgBLJxyc0OLGwE9gI9ak5cZe9,,4,2046,0,,,,,false,,,,,,,,false,,0,false,,,,,false,false,0,198953,,2972,,127114,7713
254013,7713,127121,2018-06-21 18:40:39.000000,2018-12-31 23:59:59.000000,NQyvTw8ed1HzjjVa4CGJPRENYqYKQQ,,4,1898,0,,192.168.1.248,"Mozilla/5.0 (Linux; Android 5.1.1; SM-T533 Build/LMY47X) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",,false,,,,,,,,false,,0,false,,,,,false,false,0,198960,,2984,,127121,7713
254038,7713,127143,2018-06-21 18:40:40.000000,2018-12-31 23:59:59.000000,OmCBknReQHHZ7OOWB2nL3PsJMY8ZiK,,4,1898,0,,,,,false,,,,,,,,false,,0,false,,,,,false,false,0,198982,,3013,,127143,7713
256775,7713,127163,2018-06-21 18:59:21.000000,2018-12-31 23:59:59.000000,jvdGXfOQct6VHynoCUFQf93C5u6Qtw,,4,2046,0,,,,,false,,,,,,,,false,,0,false,,,,,false,false,0,199002,,3043,,127163,7713
254097,7713,127188,2018-06-21 18:40:41.000000,2018-12-31 23:59:59.000000,vOmCnUDUMtUbdLOjpIN2KneeZdrvjc,,4,1898,0,,,,,false,,,,,,,,false,,0,false,,,,,false,false,0,199027,,3083,,127188,7713
256807,7713,127190,2018-06-21 18:59:21.000000,2018-12-31 23:59:59.000000,g8y6BAIJkUPtiBJ7l3hE1mDKDcVgOL,,4,2046,0,,,,,false,,,,,,,,false,,0,false,,,,,false,false,0,199029,,3085,,127190,7713
254122,7713,127208,2018-06-21 18:40:48.000000,2018-12-31 23:59:59.000000,tJA06gWRI2oxYYNcf42xQeeRByggAA,,4,1898,0,,,,,false,,,,,,,,false,,0,false,,,,,false,false,0,199047,,3106,,127208,7713
256845,7713,127223,2018-06-21 18:59:28.000000,2018-12-31 23:59:59.000000,59WBxCreYG02NtYAFMBShL5qTliz7G,,4,2046,0,,,,,false,,,,,,,,false,,0,false,,,,,false,false,0,199062,,3126,,127223,7713
256850,7713,127228,2018-06-21 18:59:28.000000,2018-12-31 23:59:59.000000,NBKq7xBdQhEqHjVRF72EOqLcNlVKGd,,4,2046,0,,,,,false,,,,,,,,false,,0,false,,,,,false,false,0,199067,,3134,,127228,7713
254243,7713,127316,2018-06-21 18:40:50.000000,2018-12-31 23:59:59.000000,KFCo6w5FQSXT7sWWcZ7Yi1tD1z1cUE,,4,1898,0,,,,,false,,,,,,,,false,,0,false,,,,,false,false,0,199155,,3266,,127316,7713
254245,7713,127318,2018-06-21 18:40:50.000000,2018-12-31 23:59:59.000000,WeVYfO5XB0VI7atFWawSinCGMUec0N,,4,1898,0,,,,,false,,,,,,,,false,,0,false,,,,,false,false,0,199157,,3270,,127318,7713
254679,7713,127683,2018-06-21 18:41:06.000000,2018-12-31 23:59:59.000000,QfY9ksu8ueenTrZftkwyMAZCW49nw7,,4,1898,0,,,,,false,,,,,,,,false,,0,false,,,,,false,false,0,199521,,3304,,127683,7713
254677,7713,127682,2018-06-21 18:41:06.000000,2018-12-31 23:59:59.000000,GX15a6asCPkb1Q2VfHhCS5qqpmwOX3,,4,1898,0,,,,,false,,,,,,,,false,,0,false,,,,,false,false,0,199520,,3315,,127682,7713
256990,7713,127350,2018-06-21 18:59:31.000000,2018-12-31 23:59:59.000000,L8rZpjdWC40AaxZsrFDabrKHw0PEzp,,4,2046,0,,,,,false,,,,,,,,false,,0,false,,,,,false,false,0,199189,,3316,,127350,7713
254282,7713,127351,2018-06-21 18:40:51.000000,2018-12-31 23:59:59.000000,IVH35HwWaJNBTmzavHE0Biou8mrIqK,,4,1898,0,,,,,false,,,,,,,,false,,0,false,,,,,false,false,0,199190,,3317,,127351,7713
254353,7713,127410,2018-06-21 18:40:53.000000,2018-12-31 23:59:59.000000,oNzjud4Vc9AlfgtEEeitKiIUyk34oj,,4,1898,0,,,,,false,,,,,,,,false,,0,false,,,,,false,false,0,199249,,3402,,127410,7713
254646,7713,127657,2018-06-21 18:41:05.000000,2018-12-31 23:59:59.000000,KNHJ33U7A14rhYf4HWLUVA286KXEHc,,4,1898,0,,,,,false,,,,,,,,false,,0,false,,,,,false,false,0,199495,,3487,,127657,7713
257183,7713,127512,2018-06-21 18:59:41.000000,2018-12-31 23:59:59.000000,DVnz49ysKpx9neTD29aBWJd8yK2kan,,4,2046,0,,,,,false,,,,,,,,false,,0,false,,,,,false,false,0,199351,,3541,,127512,7713
257194,7713,127521,2018-06-21 18:59:42.000000,2018-12-31 23:59:59.000000,g16LvhSh7SurOsb2tuAgD0FUcmMKhv,,4,2046,0,,,,,false,,,,,,,,false,,0,false,,,,,false,false,0,199360,,3555,,127521,7713
254551,7713,127580,2018-06-21 18:41:03.000000,2018-12-31 23:59:59.000000,RNRwf9FNttOEuOXgrx2Lskh4BVzosN,,4,1898,0,,,,,false,,,,,,,,false,,0,false,,,,,false,false,0,199419,,3636,,127580,7713
271895,7713,132036,2018-06-23 04:41:44.000000,2018-06-25 23:59:59.000000,VFY0IpZsfgJ7CpXvN8S2omUgPKoBKV,2018-06-25 13:09:53.000000,4,2046,0,1,192.168.1.248,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",,false,,,,,,,,false,,0,false,,,,,false,false,0,203063,,3909,,132036,7713
256660,7713,8470,2018-06-21 18:59:18.000000,2018-12-31 23:59:59.000000,E6Kc250pTENXuBhFsEuMQXg0MNbU8W,,4,2046,0,,192.168.1.248,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",,false,,,,,,,,false,,0,false,,,,,false,false,0,194285,,4528,,8470,7713
226964,7713,15189,2018-06-18 21:44:07.000000,2018-12-31 23:59:59.000000,Mzkuuud0I6vXc4RZ2yQkEp0uWACH6G,,4,2046,0,,,,,false,,,,96269819,2018-06-18 16:50:39.000000,,,false,1710112,0,false,,,,,false,false,0,194368,,4597,,15189,7713
253261,7713,27965,2018-06-21 18:40:12.000000,2018-12-31 23:59:59.000000,iJYxOCGbk45e9hmF2zNmyj9la4g9FB,2018-06-25 00:37:54.000000,4,1898,0,1,192.168.1.248,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",,false,,,,,,,,false,,0,false,,,,,false,false,0,194392,,4625,,27965,7713
228742,7713,28318,2018-06-19 00:08:29.000000,2018-12-31 23:59:59.000000,2CYsE85dphZGjFgjqxyno8XxMpMBa5,,4,2046,0,,,,,false,,,,96269476,2018-06-18 16:50:27.000000,,,false,1710112,0,false,,,,,false,false,0,194406,,4635,,28318,7713
253688,7713,29329,2018-06-21 18:40:27.000000,2018-12-31 23:59:59.000000,LfXQGtWk32eZ45ZGju1ICSMJWKzNXu,,4,1898,0,,,,,false,,,,,,,,false,,0,false,,,,,false,false,0,194430,,4652,,29329,7713
256718,7713,42942,2018-06-21 18:59:19.000000,2018-12-31 23:59:59.000000,jChLYFfMFWTJC7BfUrTHNu2IOWX03u,,4,2046,0,,,,,false,,,,,,,,false,,0,false,,,,,false,false,0,194596,,4780,,42942,7713
255184,7713,128121,2018-06-21 18:41:29.000000,2018-12-31 23:59:59.000000,olKiCk0onhbpN0SQgAavcf86Z4kSPy,,4,1898,0,,,,,false,,,,,,,,false,,0,false,,,,,false,false,0,199960,,5105,,128121,7713
226565,7713,49724,2018-06-18 20:59:12.000000,2018-06-25 00:00:00.000000,xS4Rw0VP4campqeV57UGAUkOjwhnzM,,4,2046,0,0,192.168.1.248,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",,false,,,,96266174,2018-06-18 16:48:08.000000,,,false,1710112,0,false,,,,,false,false,0,194791,,4947,,49724,7713
278813,7713,128113,2018-06-23 04:57:44.000000,2018-06-25 23:59:59.000000,iQuehF7VkgB2F07xk1s6GMKKoArRdm,,4,1895,0,,,,,false,,,,,,,,false,,0,false,,,,,false,false,0,199952,,5189,,128113,7713
255150,7713,128091,2018-06-21 18:41:28.000000,2018-12-31 23:59:59.000000,XnrD4tMnwmJxZXGS3mh4pqowdhVNT0,,4,1898,0,,,,,false,,,,,,,,false,,0,false,,,,,false,false,0,199930,,5299,,128091,7713
228434,7713,117838,2018-06-18 23:41:51.000000,2018-12-31 23:59:59.000000,onTjjAvStAw5Lp6z0XCwbgcip77ooo,,4,1895,0,,,,,false,,,,96268967,2018-06-18 16:50:06.000000,,,false,1710112,0,false,,,,,false,false,0,196849,,5588,,117838,7713
228896,7713,119033,2018-06-19 00:18:44.000000,2018-12-31 23:59:59.000000,ZGzpAeo0IcTy28baQ8QDZxxJ6ptvmo,,4,1895,0,,,,,false,,,,96265712,2018-06-18 16:47:46.000000,,,false,1710112,0,false,,,,,false,false,0,196931,,5665,,119033,7713
257795,7713,128036,2018-06-21 19:00:06.000000,2018-12-31 23:59:59.000000,04VVfjhSEbGBmQx0sykmIh4VOpMXDF,,4,2046,0,,,,,false,,,,,,,,false,,0,false,,,,,false,false,0,199875,,5678,,128036,7713
255072,7713,128025,2018-06-21 18:41:27.000000,2018-12-31 23:59:59.000000,wSZe7mP1wBYOneEIE9J6LbzDX5Qfo4,,4,1898,0,,,,,false,,,,,,,,false,,0,false,,,,,false,false,0,199864,,5763,,128025,7713
254620,7713,62471,2018-06-21 18:41:05.000000,2018-12-31 23:59:59.000000,j3a28jPcGmpj26OFl8HJw9LSyQX9GE,,4,1898,0,,,,,false,,,,,,,,false,,0,false,,,,,false,false,0,194919,,5833,,62471,7713
227200,7713,116673,2018-06-18 22:02:04.000000,2018-06-25 00:00:00.000000,Ra6vNSDIqpwosmgb3BJFZhNbQrpLeR,,4,1898,0,0,192.168.1.248,"Mozilla/5.0 (Linux; Android 7.0; SM-G925I Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Mobile Safari/537.36",,false,,,,96270425,2018-06-18 16:51:01.000000,,,false,1710112,0,false,,,,,false,false,0,196716,,5459,,116673,7713
255039,7713,65236,2018-06-21 18:41:26.000000,2018-12-31 23:59:59.000000,Iham4fsKwrHzigkSRATyGibqWHDKf3,,4,1898,0,,192.168.1.15,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",,false,,,,,,,,false,,0,false,,,,,false,false,0,194941,,5855,,65236,7713
228555,7713,66681,2018-06-18 23:51:23.000000,2018-12-31 23:59:59.000000,2KlQhBnTRW7iCXiSfjwThowMSNP2jq,,4,1895,0,,,,,false,,,,96177536,2018-06-18 16:44:27.000000,,,false,1710112,0,false,,,,,false,false,0,195040,,5901,,66681,7713
222733,7713,70609,2018-06-18 01:00:30.000000,2018-12-31 23:59:59.000000,wjFw9c8ir2OM8yuAUc8JjGp3Ura9Ie,,4,2046,0,,192.168.1.6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063",,false,,,,96181322,2018-06-15 20:09:35.000000,,,false,1710112,0,false,,,,,false,false,0,195249,,6023,,70609,7713
228334,7713,71341,2018-06-18 23:34:30.000000,2018-12-31 23:59:59.000000,rBWeIEaJp2eaiOL13IUDqcxbTCZLMy,,4,1895,0,,,,,false,,,,96269994,2018-06-18 16:50:45.000000,,,false,1710112,0,false,,,,,false,false,0,195277,,6037,,71341,7713
228392,7713,71341,2018-06-18 23:39:02.000000,2018-12-31 23:59:59.000000,TeaAS0WZTIXyUC4bXraQoRHdt2Gati,,4,1898,0,,,,,false,,,,96269994,2018-06-18 16:50:45.000000,,,false,1710112,0,false,,,,,false,false,0,195277,,6038,,71341,7713
255307,7713,128224,2018-06-21 18:41:32.000000,2018-12-31 23:59:59.000000,Vl9zLMl5y7WzETzh3gkuOrl2UxHdKs,,4,1898,0,,,,,false,,,,,,,,false,,0,false,,,,,false,false,0,200063,,6108,,128224,7713
258007,7713,128216,2018-06-21 19:00:10.000000,2018-12-31 23:59:59.000000,YxM9TcQptEgGp9xbC8wcWH1AgcG9qG,,4,2046,0,,,,,false,,,,,,,,false,,0,false,,,,,false,false,0,200055,,6160,,128216,7713
256221,7713,84489,2018-06-21 18:58:56.000000,2018-12-31 23:59:59.000000,71rPWyzSDX9e7gdYJ7e18xBFQPYuJB,,4,2046,0,,,,,false,,,,,,,,false,,0,false,,,,,false,false,0,195426,,6164,,84489,7713
254016,7713,86200,2018-06-21 18:40:39.000000,2018-12-31 23:59:59.000000,DatmXbsfcRAuhh5u6u2MBYIYVr7Vka,,4,1898,0,,,,,false,,,,,,,,false,,0,false,,,,,false,false,0,195492,,6222,,86200,7713
256769,7713,88191,2018-06-21 18:59:21.000000,2018-12-31 23:59:59.000000,AlLLL7PSpFgTMJhr7wN2ptHMGjYNPa,,4,2046,0,,,,,false,,,,,,,,false,,0,false,,,,,false,false,0,195559,,6264,,88191,7713
255270,7713,128195,2018-06-21 18:41:31.000000,2018-12-31 23:59:59.000000,SZUXywxebvwbbZk5BPpfnMFUQjd48q,,4,1898,0,,,,,false,,,,,,,,false,,0,false,,,,,false,false,0,200034,,6299,,128195,7713
257979,7713,128195,2018-06-21 19:00:10.000000,2018-12-31 23:59:59.000000,G1gzSUyJmlguE4dGgD7cyV0ZAGpOMp,,4,2046,0,,,,,false,,,,,,,,false,,0,false,,,,,false,false,0,200034,,6302,,128195,7713
256460,7713,93356,2018-06-21 18:59:08.000000,2018-12-31 23:59:59.000000,GZpeNj8Pm772JCFpkrgnF2DKWuJkY5,,4,2046,0,,,,,false,,,,,,,,false,,0,false,,,,,false,false,0,195624,,6310,,93356,7713
